,state,district,category,type,date,crimes
437,Johor,Kluang,assault,robbery_solo_unarmed,2021,11
438,Johor,Kluang,assault,robbery_solo_unarmed,2022,11
439,Johor,Kluang,assault,robbery_solo_unarmed,2023,4
440,Johor,Kluang,property,break_in,2016,41
441,Johor,Kluang,property,break_in,2017,29
442,Johor,Kluang,property,break_in,2018,28
443,Johor,Kluang,property,break_in,2019,56
444,Johor,Kluang,property,break_in,2020,81
445,Johor,Kluang,property,break_in,2021,62
446,Johor,Kluang,property,break_in,2022,30
447,Johor,Kluang,property,break_in,2023,81
448,Johor,Kluang,property,theft_other,2016,147
449,Johor,Kluang,property,theft_other,2017,105
450,Johor,Kluang,property,theft_other,2018,116
451,Johor,Kluang,property,theft_other,2019,114
452,Johor,Kluang,property,theft_other,2020,98
453,Johor,Kluang,property,theft_other,2021,77
454,Johor,Kluang,property,theft_other,2022,71
455,Johor,Kluang,property,theft_other,2023,90
456,Johor,Kluang,property,theft_vehicle_lorry,2016,11
457,Johor,Kluang,property,theft_vehicle_lorry,2017,15
458,Johor,Kluang,property,theft_vehicle_lorry,2018,31
459,Johor,Kluang,property,theft_vehicle_lorry,2019,12
460,Johor,Kluang,property,theft_vehicle_lorry,2020,12
461,Johor,Kluang,property,theft_vehicle_lorry,2021,2
462,Johor,Kluang,property,theft_vehicle_lorry,2022,4
463,Johor,Kluang,property,theft_vehicle_lorry,2023,6
464,Johor,Kluang,property,theft_vehicle_motorcar,2016,35
465,Johor,Kluang,property,theft_vehicle_motorcar,2017,47
466,Johor,Kluang,property,theft_vehicle_motorcar,2018,44
467,Johor,Kluang,property,theft_vehicle_motorcar,2019,41
468,Johor,Kluang,property,theft_vehicle_motorcar,2020,45
469,Johor,Kluang,property,theft_vehicle_motorcar,2021,12
470,Johor,Kluang,property,theft_vehicle_motorcar,2022,15
471,Johor,Kluang,property,theft_vehicle_motorcar,2023,13
472,Johor,Kluang,property,theft_vehicle_motorcycle,2016,292
473,Johor,Kluang,property,theft_vehicle_motorcycle,2017,339
474,Johor,Kluang,property,theft_vehicle_motorcycle,2018,258
475,Johor,Kluang,property,theft_vehicle_motorcycle,2019,235
476,Johor,Kluang,property,theft_vehicle_motorcycle,2020,168
477,Johor,Kluang,property,theft_vehicle_motorcycle,2021,68
478,Johor,Kluang,property,theft_vehicle_motorcycle,2022,84
479,Johor,Kluang,property,theft_vehicle_motorcycle,2023,104
480,Johor,Kota Tinggi,assault,causing_injury,2016,11
481,Johor,Kota Tinggi,assault,causing_injury,2017,21
482,Johor,Kota Tinggi,assault,causing_injury,2018,30
483,Johor,Kota Tinggi,assault,causing_injury,2019,16
484,Johor,Kota Tinggi,assault,causing_injury,2020,35
485,Johor,Kota Tinggi,assault,causing_injury,2021,18
486,Johor,Kota Tinggi,assault,causing_injury,2022,18
487,Johor,Kota Tinggi,assault,causing_injury,2023,17
488,Johor,Kota Tinggi,assault,murder,2016,8
489,Johor,Kota Tinggi,assault,murder,2017,7
490,Johor,Kota Tinggi,assault,murder,2018,2
491,Johor,Kota Tinggi,assault,murder,2019,6
492,Johor,Kota Tinggi,assault,murder,2020,2
493,Johor,Kota Tinggi,assault,murder,2021,1
494,Johor,Kota Tinggi,assault,murder,2022,2
495,Johor,Kota Tinggi,assault,murder,2023,0
496,Johor,Kota Tinggi,assault,rape,2016,19
497,Johor,Kota Tinggi,assault,rape,2017,13
498,Johor,Kota Tinggi,assault,rape,2018,8
499,Johor,Kota Tinggi,assault,rape,2019,11
500,Johor,Kota Tinggi,assault,rape,2020,10
501,Johor,Kota Tinggi,assault,rape,2021,6
502,Johor,Kota Tinggi,assault,rape,2022,15
503,Johor,Kota Tinggi,assault,rape,2023,14
504,Johor,Kota Tinggi,assault,robbery_gang_armed,2016,0
505,Johor,Kota Tinggi,assault,robbery_gang_armed,2017,0
506,Johor,Kota Tinggi,assault,robbery_gang_armed,2018,0
507,Johor,Kota Tinggi,assault,robbery_gang_armed,2019,0
508,Johor,Kota Tinggi,assault,robbery_gang_armed,2020,1
509,Johor,Kota Tinggi,assault,robbery_gang_armed,2021,0
510,Johor,Kota Tinggi,assault,robbery_gang_armed,2022,0
511,Johor,Kota Tinggi,assault,robbery_gang_armed,2023,0
512,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2016,50
513,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2017,33
514,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2018,21
515,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2019,27
516,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2020,13
517,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2021,5
518,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2022,4
519,Johor,Kota Tinggi,assault,robbery_gang_unarmed,2023,6
520,Johor,Kota Tinggi,assault,robbery_solo_armed,2016,0
521,Johor,Kota Tinggi,assault,robbery_solo_armed,2017,0
522,Johor,Kota Tinggi,assault,robbery_solo_armed,2018,0
523,Johor,Kota Tinggi,assault,robbery_solo_armed,2019,0
524,Johor,Kota Tinggi,assault,robbery_solo_armed,2020,0
525,Johor,Kota Tinggi,assault,robbery_solo_armed,2021,0
526,Johor,Kota Tinggi,assault,robbery_solo_armed,2022,0
527,Johor,Kota Tinggi,assault,robbery_solo_armed,2023,0
528,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2016,21
529,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2017,15
530,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2018,6
531,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2019,10
532,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2020,11
533,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2021,7
534,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2022,1
535,Johor,Kota Tinggi,assault,robbery_solo_unarmed,2023,4
536,Johor,Kota Tinggi,property,break_in,2016,43
537,Johor,Kota Tinggi,property,break_in,2017,102
538,Johor,Kota Tinggi,property,break_in,2018,108
539,Johor,Kota Tinggi,property,break_in,2019,79
540,Johor,Kota Tinggi,property,break_in,2020,67
541,Johor,Kota Tinggi,property,break_in,2021,49
542,Johor,Kota Tinggi,property,break_in,2022,44
543,Johor,Kota Tinggi,property,break_in,2023,31
544,Johor,Kota Tinggi,property,theft_other,2016,60
545,Johor,Kota Tinggi,property,theft_other,2017,98
546,Johor,Kota Tinggi,property,theft_other,2018,106
547,Johor,Kota Tinggi,property,theft_other,2019,94
548,Johor,Kota Tinggi,property,theft_other,2020,84
549,Johor,Kota Tinggi,property,theft_other,2021,54
550,Johor,Kota Tinggi,property,theft_other,2022,54
551,Johor,Kota Tinggi,property,theft_other,2023,76
552,Johor,Kota Tinggi,property,theft_vehicle_lorry,2016,9
553,Johor,Kota Tinggi,property,theft_vehicle_lorry,2017,17
554,Johor,Kota Tinggi,property,theft_vehicle_lorry,2018,13
555,Johor,Kota Tinggi,property,theft_vehicle_lorry,2019,10
556,Johor,Kota Tinggi,property,theft_vehicle_lorry,2020,10
557,Johor,Kota Tinggi,property,theft_vehicle_lorry,2021,1
558,Johor,Kota Tinggi,property,theft_vehicle_lorry,2022,3
559,Johor,Kota Tinggi,property,theft_vehicle_lorry,2023,4
560,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2016,45
561,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2017,46
562,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2018,48
563,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2019,32
564,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2020,33
565,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2021,11
566,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2022,15
567,Johor,Kota Tinggi,property,theft_vehicle_motorcar,2023,24
568,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2016,299
569,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2017,231
570,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2018,200
571,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2019,186
572,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2020,174
573,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2021,71
574,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2022,53
575,Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2023,74
576,Johor,Kulaijaya,assault,causing_injury,2016,47
577,Johor,Kulaijaya,assault,causing_injury,2017,53
578,Johor,Kulaijaya,assault,causing_injury,2018,47
579,Johor,Kulaijaya,assault,causing_injury,2019,43
580,Johor,Kulaijaya,assault,causing_injury,2020,11
581,Johor,Kulaijaya,assault,causing_injury,2021,18
582,Johor,Kulaijaya,assault,causing_injury,2022,21
583,Johor,Kulaijaya,assault,causing_injury,2023,25
584,Johor,Kulaijaya,assault,murder,2016,7
585,Johor,Kulaijaya,assault,murder,2017,6
586,Johor,Kulaijaya,assault,murder,2018,7
587,Johor,Kulaijaya,assault,murder,2019,1
588,Johor,Kulaijaya,assault,murder,2020,7
589,Johor,Kulaijaya,assault,murder,2021,5
590,Johor,Kulaijaya,assault,murder,2022,1
591,Johor,Kulaijaya,assault,murder,2023,2
592,Johor,Kulaijaya,assault,rape,2016,4
593,Johor,Kulaijaya,assault,rape,2017,11
594,Johor,Kulaijaya,assault,rape,2018,20
595,Johor,Kulaijaya,assault,rape,2019,9
596,Johor,Kulaijaya,assault,rape,2020,8
597,Johor,Kulaijaya,assault,rape,2021,9
598,Johor,Kulaijaya,assault,rape,2022,13
599,Johor,Kulaijaya,assault,rape,2023,8
600,Johor,Kulaijaya,assault,robbery_gang_armed,2016,0
601,Johor,Kulaijaya,assault,robbery_gang_armed,2017,0
602,Johor,Kulaijaya,assault,robbery_gang_armed,2018,0
603,Johor,Kulaijaya,assault,robbery_gang_armed,2019,0
604,Johor,Kulaijaya,assault,robbery_gang_armed,2020,0
605,Johor,Kulaijaya,assault,robbery_gang_armed,2021,0
606,Johor,Kulaijaya,assault,robbery_gang_armed,2022,0
607,Johor,Kulaijaya,assault,robbery_gang_armed,2023,0
608,Johor,Kulaijaya,assault,robbery_gang_unarmed,2016,76
609,Johor,Kulaijaya,assault,robbery_gang_unarmed,2017,75
610,Johor,Kulaijaya,assault,robbery_gang_unarmed,2018,88
611,Johor,Kulaijaya,assault,robbery_gang_unarmed,2019,53
612,Johor,Kulaijaya,assault,robbery_gang_unarmed,2020,10
613,Johor,Kulaijaya,assault,robbery_gang_unarmed,2021,29
614,Johor,Kulaijaya,assault,robbery_gang_unarmed,2022,31
615,Johor,Kulaijaya,assault,robbery_gang_unarmed,2023,43
616,Johor,Kulaijaya,assault,robbery_solo_armed,2016,0
617,Johor,Kulaijaya,assault,robbery_solo_armed,2017,0
618,Johor,Kulaijaya,assault,robbery_solo_armed,2018,0
619,Johor,Kulaijaya,assault,robbery_solo_armed,2019,0
620,Johor,Kulaijaya,assault,robbery_solo_armed,2020,0
621,Johor,Kulaijaya,assault,robbery_solo_armed,2021,0
622,Johor,Kulaijaya,assault,robbery_solo_armed,2022,0
623,Johor,Kulaijaya,assault,robbery_solo_armed,2023,0
624,Johor,Kulaijaya,assault,robbery_solo_unarmed,2016,22
625,Johor,Kulaijaya,assault,robbery_solo_unarmed,2017,64
626,Johor,Kulaijaya,assault,robbery_solo_unarmed,2018,40
627,Johor,Kulaijaya,assault,robbery_solo_unarmed,2019,37
628,Johor,Kulaijaya,assault,robbery_solo_unarmed,2020,42
629,Johor,Kulaijaya,assault,robbery_solo_unarmed,2021,5
630,Johor,Kulaijaya,assault,robbery_solo_unarmed,2022,13
631,Johor,Kulaijaya,assault,robbery_solo_unarmed,2023,8
632,Johor,Kulaijaya,property,break_in,2016,163
633,Johor,Kulaijaya,property,break_in,2017,134
634,Johor,Kulaijaya,property,break_in,2018,136
635,Johor,Kulaijaya,property,break_in,2019,112
636,Johor,Kulaijaya,property,break_in,2020,57
637,Johor,Kulaijaya,property,break_in,2021,46
638,Johor,Kulaijaya,property,break_in,2022,46
639,Johor,Kulaijaya,property,break_in,2023,61
640,Johor,Kulaijaya,property,theft_other,2016,166
641,Johor,Kulaijaya,property,theft_other,2017,168
642,Johor,Kulaijaya,property,theft_other,2018,178
643,Johor,Kulaijaya,property,theft_other,2019,188
644,Johor,Kulaijaya,property,theft_other,2020,76
645,Johor,Kulaijaya,property,theft_other,2021,68
646,Johor,Kulaijaya,property,theft_other,2022,62
647,Johor,Kulaijaya,property,theft_other,2023,58
648,Johor,Kulaijaya,property,theft_vehicle_lorry,2016,39
649,Johor,Kulaijaya,property,theft_vehicle_lorry,2017,26
650,Johor,Kulaijaya,property,theft_vehicle_lorry,2018,21
651,Johor,Kulaijaya,property,theft_vehicle_lorry,2019,19
652,Johor,Kulaijaya,property,theft_vehicle_lorry,2020,12
653,Johor,Kulaijaya,property,theft_vehicle_lorry,2021,11
654,Johor,Kulaijaya,property,theft_vehicle_lorry,2022,9
655,Johor,Kulaijaya,property,theft_vehicle_lorry,2023,8
656,Johor,Kulaijaya,property,theft_vehicle_motorcar,2016,58
657,Johor,Kulaijaya,property,theft_vehicle_motorcar,2017,49
658,Johor,Kulaijaya,property,theft_vehicle_motorcar,2018,40
659,Johor,Kulaijaya,property,theft_vehicle_motorcar,2019,44
660,Johor,Kulaijaya,property,theft_vehicle_motorcar,2020,39
661,Johor,Kulaijaya,property,theft_vehicle_motorcar,2021,28
662,Johor,Kulaijaya,property,theft_vehicle_motorcar,2022,28
663,Johor,Kulaijaya,property,theft_vehicle_motorcar,2023,26
664,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2016,191
665,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2017,186
666,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2018,172
667,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2019,180
668,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2020,113
669,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2021,61
670,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2022,71
671,Johor,Kulaijaya,property,theft_vehicle_motorcycle,2023,58
672,Johor,Ledang,assault,causing_injury,2016,17
673,Johor,Ledang,assault,causing_injury,2017,10
674,Johor,Ledang,assault,causing_injury,2018,13
675,Johor,Ledang,assault,causing_injury,2019,7
676,Johor,Ledang,assault,causing_injury,2020,10
677,Johor,Ledang,assault,causing_injury,2021,4
678,Johor,Ledang,assault,causing_injury,2022,11
679,Johor,Ledang,assault,causing_injury,2023,3
680,Johor,Ledang,assault,murder,2016,1
681,Johor,Ledang,assault,murder,2017,1
682,Johor,Ledang,assault,murder,2018,2
683,Johor,Ledang,assault,murder,2019,0
684,Johor,Ledang,assault,murder,2020,0
685,Johor,Ledang,assault,murder,2021,1
686,Johor,Ledang,assault,murder,2022,0
687,Johor,Ledang,assault,murder,2023,2
688,Johor,Ledang,assault,rape,2016,12
689,Johor,Ledang,assault,rape,2017,8
690,Johor,Ledang,assault,rape,2018,13
691,Johor,Ledang,assault,rape,2019,2
692,Johor,Ledang,assault,rape,2020,8
693,Johor,Ledang,assault,rape,2021,1
694,Johor,Ledang,assault,rape,2022,5
695,Johor,Ledang,assault,rape,2023,5
696,Johor,Ledang,assault,robbery_gang_armed,2016,0
697,Johor,Ledang,assault,robbery_gang_armed,2017,0
698,Johor,Ledang,assault,robbery_gang_armed,2018,0
699,Johor,Ledang,assault,robbery_gang_armed,2019,0
700,Johor,Ledang,assault,robbery_gang_armed,2020,0
701,Johor,Ledang,assault,robbery_gang_armed,2021,0
702,Johor,Ledang,assault,robbery_gang_armed,2022,0
703,Johor,Ledang,assault,robbery_gang_armed,2023,0
704,Johor,Ledang,assault,robbery_gang_unarmed,2016,15
705,Johor,Ledang,assault,robbery_gang_unarmed,2017,21
706,Johor,Ledang,assault,robbery_gang_unarmed,2018,3
707,Johor,Ledang,assault,robbery_gang_unarmed,2019,7
708,Johor,Ledang,assault,robbery_gang_unarmed,2020,12
709,Johor,Ledang,assault,robbery_gang_unarmed,2021,1
710,Johor,Ledang,assault,robbery_gang_unarmed,2022,6
711,Johor,Ledang,assault,robbery_gang_unarmed,2023,8
712,Johor,Ledang,assault,robbery_solo_armed,2016,0
713,Johor,Ledang,assault,robbery_solo_armed,2017,0
714,Johor,Ledang,assault,robbery_solo_armed,2018,0
715,Johor,Ledang,assault,robbery_solo_armed,2019,0
716,Johor,Ledang,assault,robbery_solo_armed,2020,0
717,Johor,Ledang,assault,robbery_solo_armed,2021,0
718,Johor,Ledang,assault,robbery_solo_armed,2022,0
719,Johor,Ledang,assault,robbery_solo_armed,2023,0
720,Johor,Ledang,assault,robbery_solo_unarmed,2016,5
721,Johor,Ledang,assault,robbery_solo_unarmed,2017,4
722,Johor,Ledang,assault,robbery_solo_unarmed,2018,2
723,Johor,Ledang,assault,robbery_solo_unarmed,2019,5
724,Johor,Ledang,assault,robbery_solo_unarmed,2020,4
725,Johor,Ledang,assault,robbery_solo_unarmed,2021,7
726,Johor,Ledang,assault,robbery_solo_unarmed,2022,1
727,Johor,Ledang,assault,robbery_solo_unarmed,2023,6
728,Johor,Ledang,property,break_in,2016,43
729,Johor,Ledang,property,break_in,2017,25
730,Johor,Ledang,property,break_in,2018,28
731,Johor,Ledang,property,break_in,2019,53
732,Johor,Ledang,property,break_in,2020,45
733,Johor,Ledang,property,break_in,2021,14
734,Johor,Ledang,property,break_in,2022,27
735,Johor,Ledang,property,break_in,2023,44
736,Johor,Ledang,property,theft_other,2016,65
737,Johor,Ledang,property,theft_other,2017,71
738,Johor,Ledang,property,theft_other,2018,63
739,Johor,Ledang,property,theft_other,2019,66
740,Johor,Ledang,property,theft_other,2020,46
741,Johor,Ledang,property,theft_other,2021,12
742,Johor,Ledang,property,theft_other,2022,16
743,Johor,Ledang,property,theft_other,2023,28
744,Johor,Ledang,property,theft_vehicle_lorry,2016,1
745,Johor,Ledang,property,theft_vehicle_lorry,2017,3
746,Johor,Ledang,property,theft_vehicle_lorry,2018,3
747,Johor,Ledang,property,theft_vehicle_lorry,2019,0
748,Johor,Ledang,property,theft_vehicle_lorry,2020,3
749,Johor,Ledang,property,theft_vehicle_lorry,2021,1
750,Johor,Ledang,property,theft_vehicle_lorry,2022,2
751,Johor,Ledang,property,theft_vehicle_lorry,2023,0
752,Johor,Ledang,property,theft_vehicle_motorcar,2016,11
753,Johor,Ledang,property,theft_vehicle_motorcar,2017,8
754,Johor,Ledang,property,theft_vehicle_motorcar,2018,5
755,Johor,Ledang,property,theft_vehicle_motorcar,2019,13
756,Johor,Ledang,property,theft_vehicle_motorcar,2020,5
757,Johor,Ledang,property,theft_vehicle_motorcar,2021,1
758,Johor,Ledang,property,theft_vehicle_motorcar,2022,2
759,Johor,Ledang,property,theft_vehicle_motorcar,2023,3
760,Johor,Ledang,property,theft_vehicle_motorcycle,2016,100
761,Johor,Ledang,property,theft_vehicle_motorcycle,2017,83
762,Johor,Ledang,property,theft_vehicle_motorcycle,2018,75
763,Johor,Ledang,property,theft_vehicle_motorcycle,2019,63
764,Johor,Ledang,property,theft_vehicle_motorcycle,2020,45
765,Johor,Ledang,property,theft_vehicle_motorcycle,2021,43
766,Johor,Ledang,property,theft_vehicle_motorcycle,2022,31
767,Johor,Ledang,property,theft_vehicle_motorcycle,2023,24
768,Johor,Mersing,assault,causing_injury,2016,7
769,Johor,Mersing,assault,causing_injury,2017,12
770,Johor,Mersing,assault,causing_injury,2018,9
771,Johor,Mersing,assault,causing_injury,2019,14
772,Johor,Mersing,assault,causing_injury,2020,14
773,Johor,Mersing,assault,causing_injury,2021,8
774,Johor,Mersing,assault,causing_injury,2022,8
775,Johor,Mersing,assault,causing_injury,2023,10
776,Johor,Mersing,assault,murder,2016,1
777,Johor,Mersing,assault,murder,2017,1
778,Johor,Mersing,assault,murder,2018,0
779,Johor,Mersing,assault,murder,2019,0
780,Johor,Mersing,assault,murder,2020,0
781,Johor,Mersing,assault,murder,2021,1
782,Johor,Mersing,assault,murder,2022,2
783,Johor,Mersing,assault,murder,2023,0
784,Johor,Mersing,assault,rape,2016,9
785,Johor,Mersing,assault,rape,2017,6
786,Johor,Mersing,assault,rape,2018,9
787,Johor,Mersing,assault,rape,2019,4
788,Johor,Mersing,assault,rape,2020,8
789,Johor,Mersing,assault,rape,2021,6
790,Johor,Mersing,assault,rape,2022,4
791,Johor,Mersing,assault,rape,2023,12
792,Johor,Mersing,assault,robbery_gang_armed,2016,0
793,Johor,Mersing,assault,robbery_gang_armed,2017,0
794,Johor,Mersing,assault,robbery_gang_armed,2018,0
795,Johor,Mersing,assault,robbery_gang_armed,2019,0
796,Johor,Mersing,assault,robbery_gang_armed,2020,0
797,Johor,Mersing,assault,robbery_gang_armed,2021,0
798,Johor,Mersing,assault,robbery_gang_armed,2022,0
799,Johor,Mersing,assault,robbery_gang_armed,2023,0
800,Johor,Mersing,assault,robbery_gang_unarmed,2016,17
801,Johor,Mersing,assault,robbery_gang_unarmed,2017,9
802,Johor,Mersing,assault,robbery_gang_unarmed,2018,7
803,Johor,Mersing,assault,robbery_gang_unarmed,2019,7
804,Johor,Mersing,assault,robbery_gang_unarmed,2020,6
805,Johor,Mersing,assault,robbery_gang_unarmed,2021,4
806,Johor,Mersing,assault,robbery_gang_unarmed,2022,2
807,Johor,Mersing,assault,robbery_gang_unarmed,2023,1
808,Johor,Mersing,assault,robbery_solo_armed,2016,0
809,Johor,Mersing,assault,robbery_solo_armed,2017,0
810,Johor,Mersing,assault,robbery_solo_armed,2018,0
811,Johor,Mersing,assault,robbery_solo_armed,2019,0
812,Johor,Mersing,assault,robbery_solo_armed,2020,0
813,Johor,Mersing,assault,robbery_solo_armed,2021,0
814,Johor,Mersing,assault,robbery_solo_armed,2022,0
815,Johor,Mersing,assault,robbery_solo_armed,2023,0
816,Johor,Mersing,assault,robbery_solo_unarmed,2016,8
817,Johor,Mersing,assault,robbery_solo_unarmed,2017,3
818,Johor,Mersing,assault,robbery_solo_unarmed,2018,4
819,Johor,Mersing,assault,robbery_solo_unarmed,2019,8
820,Johor,Mersing,assault,robbery_solo_unarmed,2020,6
821,Johor,Mersing,assault,robbery_solo_unarmed,2021,2
822,Johor,Mersing,assault,robbery_solo_unarmed,2022,1
823,Johor,Mersing,assault,robbery_solo_unarmed,2023,1
